entry_date,entry_price,trigger_price,days_to_liquidation,max_drawdown_after_entry_pct,min_price_after_entry,min_price_date
2023-04-13,185.9,148.72,256,20.9,147.05,2024-04-19
2023-04-14,185.0,148.0,255,20.51,147.05,2024-04-19
2023-04-17,187.04,149.632,254,21.38,147.05,2024-04-19
2023-04-18,184.31,147.448,253,20.22,147.05,2024-04-19
2023-04-19,180.59,144.472,253,21.34,142.05,2024-04-22
2023-04-20,162.99,130.392,,12.85,142.05,2024-04-22
2023-04-21,165.08,132.064,,13.95,142.05,2024-04-22
2023-04-24,162.55,130.04,,12.61,142.05,2024-04-22
2023-04-25,160.67,128.536,,11.59,142.05,2024-04-22
2023-04-26,153.75,123.0,,7.61,142.05,2024-04-22
2023-04-27,160.19,128.152,,11.32,142.05,2024-04-22
2023-04-28,164.31,131.448,,13.55,142.05,2024-04-22
2023-05-01,161.83,129.464,,12.22,142.05,2024-04-22
2023-05-02,160.31,128.248,,11.39,142.05,2024-04-22
2023-05-03,160.61,128.488,,11.56,142.05,2024-04-22
2023-05-04,161.2,128.96,,11.88,142.05,2024-04-22
2023-05-05,170.06,136.048,,16.47,142.05,2024-04-22
2023-05-08,171.79,137.432,,17.31,142.05,2024-04-22
2023-05-09,169.15,135.32,,16.02,142.05,2024-04-22
2023-05-10,168.54,134.832,,15.72,142.05,2024-04-22
2023-05-11,172.08,137.664,,17.45,142.05,2024-04-22
2023-05-12,167.98,134.384,,15.44,142.05,2024-04-22
2023-05-15,166.35,133.08,,14.61,142.05,2024-04-22
2023-05-16,166.52,133.216,,14.69,142.05,2024-04-22
2023-05-17,173.86,139.088,,18.3,142.05,2024-04-22
2023-05-18,176.89,141.512,,19.7,142.05,2024-04-22
2023-05-19,180.14,144.112,231,21.14,142.05,2024-04-22
2023-05-22,188.87,151.096,228,20.62,149.93,2024-04-18
2023-05-23,185.77,148.616,228,20.84,147.05,2024-04-19
2023-05-24,182.9,146.32,228,22.33,142.05,2024-04-22
2023-05-25,184.47,147.576,226,20.29,147.05,2024-04-19
2023-05-26,193.17,154.536,224,22.38,149.93,2024-04-18
2023-05-30,201.16,160.928,221,21.9,157.11,2024-04-16
2023-05-31,203.93,163.144,198,20.32,162.5,2024-03-14
2023-06-01,207.52,166.016,197,21.69,162.5,2024-03-14
2023-06-02,213.97,171.176,195,20.79,169.48,2024-03-13
2023-06-05,217.61,174.088,194,22.12,169.48,2024-03-13
2023-06-06,221.31,177.048,188,20.23,176.54,2024-03-06
2023-06-07,224.57,179.656,187,21.39,176.54,2024-03-06
2023-06-08,234.86,187.888,158,22.24,182.63,2024-01-25
2023-06-09,244.4,195.52,157,25.27,182.63,2024-01-25
2023-06-12,249.83,199.864,97,21.0,197.36,2023-10-30
2023-06-13,258.71,206.968,94,20.47,205.76,2023-10-26
2023-06-14,256.79,205.432,95,23.14,197.36,2023-10-30
2023-06-15,255.9,204.72,94,22.88,197.36,2023-10-30
2023-06-16,260.54,208.432,91,21.03,205.76,2023-10-26
2023-06-20,274.45,219.56,41,20.12,219.22,2023-08-17
2023-06-21,259.46,207.568,89,20.7,205.76,2023-10-26
2023-06-22,264.61,211.688,88,22.24,205.76,2023-10-26
2023-06-23,256.6,205.28,89,23.09,197.36,2023-10-30
2023-06-26,241.05,192.84,147,24.24,182.63,2024-01-25
2023-06-27,250.21,200.168,87,21.12,197.36,2023-10-30
2023-06-28,256.24,204.992,86,22.98,197.36,2023-10-30
2023-06-29,257.5,206.0,83,20.09,205.76,2023-10-26
2023-06-30,261.77,209.416,82,21.4,205.76,2023-10-26
2023-07-03,279.82,223.856,32,21.66,219.22,2023-08-17
2023-07-05,282.48,225.984,30,20.14,225.6,2023-08-16
2023-07-06,276.54,221.232,30,20.73,219.22,2023-08-17
2023-07-07,274.43,219.544,29,20.12,219.22,2023-08-17
2023-07-10,269.61,215.688,29,20.07,215.49,2023-08-18
2023-07-11,269.79,215.832,28,20.13,215.49,2023-08-18
2023-07-12,271.99,217.592,27,20.77,215.49,2023-08-18
2023-07-13,277.9,222.32,25,21.12,219.22,2023-08-17
2023-07-14,281.38,225.104,24,22.09,219.22,2023-08-17
2023-07-17,290.38,232.304,22,22.31,225.6,2023-08-16
2023-07-18,293.34,234.672,20,20.58,232.96,2023-08-15
2023-07-19,291.26,233.008,19,20.02,232.96,2023-08-15
2023-07-20,262.9,210.32,69,21.73,205.76,2023-10-26
2023-07-21,260.02,208.016,68,20.87,205.76,2023-10-26
2023-07-24,269.06,215.248,63,21.21,211.99,2023-10-20
2023-07-25,265.28,212.224,62,20.09,211.99,2023-10-20
2023-07-26,264.35,211.48,65,22.16,205.76,2023-10-26
2023-07-27,255.71,204.568,66,22.82,197.36,2023-10-30
2023-07-28,266.44,213.152,59,20.44,211.99,2023-10-20
2023-07-31,267.43,213.944,58,20.73,211.99,2023-10-20
2023-08-01,261.07,208.856,61,21.19,205.76,2023-10-26
2023-08-02,254.11,203.288,62,22.33,197.36,2023-10-30
2023-08-03,259.32,207.456,59,20.65,205.76,2023-10-26
2023-08-04,253.86,203.088,60,22.26,197.36,2023-10-30
2023-08-07,251.45,201.16,59,21.51,197.36,2023-10-30
2023-08-08,249.7,199.76,58,20.96,197.36,2023-10-30
2023-08-09,242.19,193.752,116,24.59,182.63,2024-01-25
2023-08-10,245.34,196.272,115,25.56,182.63,2024-01-25
2023-08-11,242.65,194.12,114,24.74,182.63,2024-01-25
2023-08-14,239.76,191.808,113,23.83,182.63,2024-01-25
2023-08-15,232.96,186.368,112,21.6,182.63,2024-01-25
2023-08-16,225.6,180.48,139,21.75,176.54,2024-03-06
2023-08-17,219.22,175.376,140,20.02,175.34,2024-03-08
2023-08-18,215.49,172.392,142,21.35,169.48,2024-03-13
2023-08-21,231.28,185.024,108,21.04,182.63,2024-01-25
2023-08-22,233.19,186.552,107,21.68,182.63,2024-01-25
2023-08-23,236.86,189.488,106,22.9,182.63,2024-01-25
2023-08-24,230.04,184.032,105,20.61,182.63,2024-01-25
2023-08-25,238.59,190.872,104,23.45,182.63,2024-01-25
2023-08-28,238.82,191.056,103,23.53,182.63,2024-01-25
2023-08-29,257.18,205.744,43,23.26,197.36,2023-10-30
2023-08-30,256.9,205.52,42,23.18,197.36,2023-10-30
2023-08-31,258.08,206.464,39,20.27,205.76,2023-10-26
2023-09-01,245.01,196.008,99,25.46,182.63,2024-01-25
2023-09-05,256.49,205.192,39,23.05,197.36,2023-10-30
2023-09-06,251.92,201.536,38,21.66,197.36,2023-10-30
2023-09-07,251.49,201.192,37,21.52,197.36,2023-10-30
2023-09-08,248.5,198.8,36,20.58,197.36,2023-10-30
2023-09-11,273.58,218.864,29,22.51,211.99,2023-10-20
2023-09-12,267.48,213.984,28,20.75,211.99,2023-10-20
2023-09-13,271.3,217.04,27,21.86,211.99,2023-10-20
2023-09-14,276.04,220.832,25,20.26,220.11,2023-10-19
2023-09-15,274.39,219.512,25,22.74,211.99,2023-10-20
2023-09-18,265.28,212.224,24,20.09,211.99,2023-10-20
2023-09-19,266.5,213.2,23,20.45,211.99,2023-10-20
2023-09-20,262.59,210.072,26,21.64,205.76,2023-10-26
2023-09-21,255.7,204.56,27,22.82,197.36,2023-10-30
2023-09-22,244.88,195.904,85,25.42,182.63,2024-01-25
2023-09-25,246.99,197.592,25,20.09,197.36,2023-10-30
2023-09-26,244.12,195.296,83,25.19,182.63,2024-01-25
2023-09-27,240.5,192.4,82,24.06,182.63,2024-01-25
2023-09-28,246.38,197.104,81,25.87,182.63,2024-01-25
2023-09-29,250.22,200.176,21,21.13,197.36,2023-10-30
2023-10-02,251.6,201.28,20,21.56,197.36,2023-10-30
2023-10-03,246.53,197.224,78,25.92,182.63,2024-01-25
2023-10-04,261.16,208.928,16,21.21,205.76,2023-10-26
2023-10-05,260.05,208.04,15,20.88,205.76,2023-10-26
2023-10-06,260.53,208.424,14,21.02,205.76,2023-10-26
2023-10-09,259.67,207.736,13,20.76,205.76,2023-10-26
2023-10-10,263.62,210.896,12,21.95,205.76,2023-10-26
2023-10-11,262.99,210.392,11,21.76,205.76,2023-10-26
2023-10-12,258.87,207.096,10,20.52,205.76,2023-10-26
2023-10-13,251.12,200.896,11,21.41,197.36,2023-10-30
2023-10-16,253.92,203.136,10,22.27,197.36,2023-10-30
2023-10-17,254.85,203.88,9,22.56,197.36,2023-10-30
2023-10-18,242.68,194.144,67,24.74,182.63,2024-01-25
2023-10-19,220.11,176.088,96,20.34,175.34,2024-03-08
2023-10-20,211.99,169.592,98,20.05,169.48,2024-03-13
2023-10-23,212.08,169.664,97,20.09,169.48,2024-03-13
2023-10-24,216.52,173.216,96,21.73,169.48,2024-03-13
2023-10-25,212.42,169.936,95,20.21,169.48,2024-03-13
2023-10-26,205.76,164.608,95,21.02,162.5,2024-03-14
2023-10-27,207.3,165.84,94,21.61,162.5,2024-03-14
2023-10-30,197.36,157.888,115,20.39,157.11,2024-04-16
2023-10-31,200.84,160.672,114,21.77,157.11,2024-04-16
2023-11-01,205.66,164.528,91,20.99,162.5,2024-03-14
2023-11-02,218.51,174.808,89,22.44,169.48,2024-03-13
2023-11-03,219.96,175.968,85,20.29,175.34,2024-03-08
2023-11-06,219.27,175.416,84,20.03,175.34,2024-03-08
2023-11-07,222.18,177.744,81,20.54,176.54,2024-03-06
2023-11-08,222.11,177.688,80,20.52,176.54,2024-03-06
2023-11-09,209.98,167.984,85,22.61,162.5,2024-03-14
2023-11-10,214.65,171.72,83,21.04,169.48,2024-03-13
2023-11-13,223.71,178.968,77,21.09,176.54,2024-03-06
2023-11-14,237.41,189.928,48,23.07,182.63,2024-01-25
2023-11-15,242.84,194.272,47,24.79,182.63,2024-01-25
2023-11-16,233.59,186.872,46,21.82,182.63,2024-01-25
2023-11-17,234.3,187.44,45,22.05,182.63,2024-01-25
2023-11-20,235.6,188.48,44,22.48,182.63,2024-01-25
2023-11-21,241.2,192.96,43,24.28,182.63,2024-01-25
2023-11-22,234.21,187.368,42,22.02,182.63,2024-01-25
2023-11-24,235.45,188.36,41,22.43,182.63,2024-01-25
2023-11-27,236.08,188.864,40,22.64,182.63,2024-01-25
2023-11-28,246.72,197.376,39,25.98,182.63,2024-01-25
2023-11-29,244.14,195.312,38,25.19,182.63,2024-01-25
2023-11-30,240.08,192.064,37,23.93,182.63,2024-01-25
2023-12-01,238.83,191.064,36,23.53,182.63,2024-01-25
2023-12-04,235.58,188.464,35,22.48,182.63,2024-01-25
2023-12-05,238.72,190.976,34,23.5,182.63,2024-01-25
2023-12-06,239.37,191.496,33,23.7,182.63,2024-01-25
2023-12-07,242.64,194.112,32,24.73,182.63,2024-01-25
2023-12-08,243.84,195.072,31,25.1,182.63,2024-01-25
2023-12-11,239.74,191.792,30,23.82,182.63,2024-01-25
2023-12-12,237.01,189.608,29,22.94,182.63,2024-01-25
2023-12-13,239.29,191.432,28,23.68,182.63,2024-01-25
2023-12-14,251.05,200.84,27,27.25,182.63,2024-01-25
2023-12-15,253.5,202.8,26,27.96,182.63,2024-01-25
2023-12-18,252.08,201.664,25,27.55,182.63,2024-01-25
2023-12-19,257.22,205.776,24,29.0,182.63,2024-01-25
2023-12-20,247.14,197.712,23,26.1,182.63,2024-01-25
2023-12-21,254.5,203.6,22,28.24,182.63,2024-01-25
2023-12-22,252.54,202.032,21,27.68,182.63,2024-01-25
2023-12-26,256.61,205.288,20,28.83,182.63,2024-01-25
2023-12-27,261.44,209.152,16,20.13,208.8,2024-01-22
2023-12-28,253.18,202.544,18,27.87,182.63,2024-01-25
2023-12-29,248.48,198.784,17,26.5,182.63,2024-01-25
2024-01-02,248.42,198.736,16,26.48,182.63,2024-01-25
2024-01-03,238.45,190.76,15,23.41,182.63,2024-01-25
2024-01-04,237.93,190.344,14,23.24,182.63,2024-01-25
2024-01-05,237.49,189.992,13,23.1,182.63,2024-01-25
2024-01-08,240.45,192.36,12,24.05,182.63,2024-01-25
2024-01-09,234.96,187.968,11,22.27,182.63,2024-01-25
2024-01-10,233.94,187.152,10,21.93,182.63,2024-01-25
2024-01-11,227.22,181.776,16,20.32,181.06,2024-02-05
2024-01-12,218.89,175.112,41,22.57,169.48,2024-03-13
2024-01-16,219.91,175.928,37,20.27,175.34,2024-03-08
2024-01-17,215.55,172.44,39,21.37,169.48,2024-03-13
2024-01-18,211.88,169.504,38,20.01,169.48,2024-03-13
2024-01-19,212.19,169.752,37,20.13,169.48,2024-03-13
2024-01-22,208.8,167.04,37,22.17,162.5,2024-03-14
2024-01-23,209.14,167.312,36,22.3,162.5,2024-03-14
2024-01-24,207.83,166.264,35,21.81,162.5,2024-03-14
2024-01-25,182.63,146.104,60,22.22,142.05,2024-04-22
2024-01-26,183.25,146.6,59,22.48,142.05,2024-04-22
2024-01-29,190.93,152.744,56,21.47,149.93,2024-04-18
2024-01-30,191.59,153.272,55,21.74,149.93,2024-04-18
2024-01-31,187.29,149.832,55,21.49,147.05,2024-04-19
2024-02-01,188.86,151.088,53,20.61,149.93,2024-04-18
2024-02-02,187.91,150.328,52,20.21,149.93,2024-04-18
2024-02-05,181.06,144.848,53,21.55,142.05,2024-04-22
2024-02-06,185.1,148.08,51,20.56,147.05,2024-04-19
2024-02-07,187.58,150.064,49,20.07,149.93,2024-04-18
2024-02-08,189.56,151.648,48,20.91,149.93,2024-04-18
2024-02-09,193.57,154.856,47,22.54,149.93,2024-04-18
2024-02-12,188.13,150.504,46,20.31,149.93,2024-04-18
2024-02-13,184.02,147.216,46,20.09,147.05,2024-04-19
2024-02-14,188.71,150.968,44,20.55,149.93,2024-04-18
2024-02-15,200.45,160.36,41,21.62,157.11,2024-04-16
2024-02-16,199.95,159.96,40,21.43,157.11,2024-04-16
2024-02-20,193.76,155.008,41,22.62,149.93,2024-04-18
2024-02-21,194.77,155.816,39,20.19,155.45,2024-04-17
2024-02-22,197.41,157.928,37,20.41,157.11,2024-04-16
2024-02-23,191.97,153.576,38,21.9,149.93,2024-04-18
2024-02-26,199.4,159.52,35,21.21,157.11,2024-04-16
2024-02-27,199.73,159.784,34,21.34,157.11,2024-04-16
2024-02-28,202.04,161.632,32,20.08,161.48,2024-04-15
2024-02-29,201.88,161.504,31,20.01,161.48,2024-04-15
2024-03-01,202.64,162.112,30,20.31,161.48,2024-04-15
2024-03-04,188.14,150.512,32,20.31,149.93,2024-04-18
2024-03-05,180.74,144.592,33,21.41,142.05,2024-04-22
2024-03-06,176.54,141.232,,19.54,142.05,2024-04-22
2024-03-07,178.65,142.92,31,20.49,142.05,2024-04-22
2024-03-08,175.34,140.272,,18.99,142.05,2024-04-22
2024-03-11,177.77,142.216,29,20.09,142.05,2024-04-22
2024-03-12,177.54,142.032,,19.99,142.05,2024-04-22
2024-03-13,169.48,135.584,,16.18,142.05,2024-04-22
2024-03-14,162.5,130.0,,12.58,142.05,2024-04-22
2024-03-15,163.57,130.856,,13.16,142.05,2024-04-22
2024-03-18,173.8,139.04,,18.27,142.05,2024-04-22
2024-03-19,171.32,137.056,,17.08,142.05,2024-04-22
2024-03-20,175.66,140.528,,19.13,142.05,2024-04-22
2024-03-21,172.82,138.256,,17.8,142.05,2024-04-22
2024-03-22,170.83,136.664,,16.85,142.05,2024-04-22
2024-03-25,172.63,138.104,,17.71,142.05,2024-04-22
2024-03-26,177.67,142.136,18,20.05,142.05,2024-04-22
2024-03-27,179.83,143.864,17,21.01,142.05,2024-04-22
2024-03-28,175.79,140.632,,19.19,142.05,2024-04-22
2024-04-01,175.22,140.176,,18.93,142.05,2024-04-22
2024-04-02,166.63,133.304,,14.75,142.05,2024-04-22
2024-04-03,168.38,134.704,,15.64,142.05,2024-04-22
2024-04-04,171.11,136.888,,16.98,142.05,2024-04-22
2024-04-05,164.9,131.92,,13.86,142.05,2024-04-22
2024-04-08,172.98,138.384,,17.88,142.05,2024-04-22
2024-04-09,176.88,141.504,,19.69,142.05,2024-04-22
2024-04-10,171.76,137.408,,17.3,142.05,2024-04-22
2024-04-11,174.6,139.68,,18.64,142.05,2024-04-22
2024-04-12,171.05,136.84,,16.95,142.05,2024-04-22
2024-04-15,161.48,129.184,,12.03,142.05,2024-04-22
2024-04-16,157.11,125.688,,9.59,142.05,2024-04-22
2024-04-17,155.45,124.36,,8.62,142.05,2024-04-22
2024-04-18,149.93,119.944,,5.26,142.05,2024-04-22
2024-04-19,147.05,117.64,,3.4,142.05,2024-04-22
2024-04-22,142.05,113.64,,0.0,142.05,2024-04-22
2024-04-23,144.68,115.744,,0.0,144.68,2024-04-23
2024-04-24,162.13,129.704,,0.0,162.13,2024-04-24
2024-04-25,170.18,136.144,,1.11,168.29,2024-04-26
2024-04-26,168.29,134.632,,0.0,168.29,2024-04-26
2024-04-29,194.05,155.24,,13.18,168.47,2024-05-10
2024-04-30,183.28,146.624,,8.08,168.47,2024-05-10
2024-05-01,179.99,143.992,,6.4,168.47,2024-05-10
2024-05-02,180.01,144.008,,6.41,168.47,2024-05-10
2024-05-03,181.19,144.952,,7.02,168.47,2024-05-10
2024-05-06,184.76,147.808,,8.82,168.47,2024-05-10
2024-05-07,177.81,142.248,,5.25,168.47,2024-05-10
2024-05-08,174.72,139.776,,3.58,168.47,2024-05-10
2024-05-09,171.97,137.576,,2.04,168.47,2024-05-10
2024-05-10,168.47,134.776,,0.0,168.47,2024-05-10
2024-05-13,171.89,137.512,,0.72,170.66,2024-06-11
2024-05-14,177.55,142.04,,3.88,170.66,2024-06-11
2024-05-15,173.99,139.192,,1.91,170.66,2024-06-11
2024-05-16,174.84,139.872,,2.39,170.66,2024-06-11
2024-05-17,177.46,141.968,,3.83,170.66,2024-06-11
2024-05-20,174.95,139.96,,2.45,170.66,2024-06-11
2024-05-21,186.6,149.28,,8.54,170.66,2024-06-11
2024-05-22,180.11,144.088,,5.25,170.66,2024-06-11
2024-05-23,173.74,138.992,,1.77,170.66,2024-06-11
2024-05-24,179.24,143.392,,4.79,170.66,2024-06-11
2024-05-28,176.75,141.4,,3.45,170.66,2024-06-11
2024-05-29,176.19,140.952,,3.14,170.66,2024-06-11
2024-05-30,178.79,143.032,,4.55,170.66,2024-06-11
2024-05-31,178.08,142.464,,4.17,170.66,2024-06-11
2024-06-03,176.29,141.032,,3.19,170.66,2024-06-11
2024-06-04,174.77,139.816,,2.35,170.66,2024-06-11
2024-06-05,175.0,140.0,,2.48,170.66,2024-06-11
2024-06-06,177.94,142.352,,4.09,170.66,2024-06-11
2024-06-07,177.48,141.984,,3.84,170.66,2024-06-11
2024-06-10,173.79,139.032,,1.8,170.66,2024-06-11
2024-06-11,170.66,136.528,,0.0,170.66,2024-06-11
2024-06-12,177.29,141.832,,0.0,177.29,2024-06-12
2024-06-13,182.47,145.976,,2.44,178.01,2024-06-14
2024-06-14,178.01,142.408,,0.0,178.01,2024-06-14
2024-06-17,187.44,149.952,,3.13,181.57,2024-06-20
2024-06-18,184.86,147.888,,1.78,181.57,2024-06-20
2024-06-20,181.57,145.256,,0.0,181.57,2024-06-20
2024-06-21,183.01,146.408,,0.23,182.58,2024-06-24
2024-06-24,182.58,146.064,,0.0,182.58,2024-06-24
2024-06-25,187.35,149.88,,0.0,187.35,2024-06-25
2024-06-26,196.37,157.096,,2.35,191.76,2024-08-07
2024-06-27,197.42,157.936,,2.87,191.76,2024-08-07
2024-06-28,197.88,158.304,,3.09,191.76,2024-08-07
2024-07-01,209.86,167.888,,8.62,191.76,2024-08-07
2024-07-02,231.26,185.008,,17.08,191.76,2024-08-07
2024-07-03,246.39,197.112,24,22.17,191.76,2024-08-07
2024-07-05,251.52,201.216,21,20.93,198.88,2024-08-05
2024-07-08,252.94,202.352,20,21.37,198.88,2024-08-05
2024-07-09,262.33,209.864,18,20.84,207.67,2024-08-02
2024-07-10,263.26,210.608,17,21.12,207.67,2024-08-02
2024-07-11,241.03,192.824,19,20.44,191.76,2024-08-07
2024-07-12,248.23,198.584,18,22.75,191.76,2024-08-07
2024-07-15,252.64,202.112,15,21.28,198.88,2024-08-05
2024-07-16,256.56,205.248,14,22.48,198.88,2024-08-05
2024-07-17,248.5,198.8,15,22.83,191.76,2024-08-07
2024-07-18,249.23,199.384,12,20.2,198.88,2024-08-05
2024-07-19,239.2,191.36,,19.83,191.76,2024-08-07
2024-07-22,251.51,201.208,10,20.93,198.88,2024-08-05
2024-07-23,246.38,197.104,11,22.17,191.76,2024-08-07
2024-07-24,215.99,172.792,,11.22,191.76,2024-08-07
2024-07-25,220.25,176.2,,12.94,191.76,2024-08-07
2024-07-26,219.8,175.84,,12.76,191.76,2024-08-07
2024-07-29,232.1,185.68,,17.38,191.76,2024-08-07
2024-07-30,222.62,178.096,,13.86,191.76,2024-08-07
2024-07-31,232.07,185.656,,17.37,191.76,2024-08-07
2024-08-01,216.86,173.488,,11.57,191.76,2024-08-07
2024-08-02,207.67,166.136,,7.66,191.76,2024-08-07
2024-08-05,198.88,159.104,,3.58,191.76,2024-08-07
2024-08-06,200.64,160.512,,4.43,191.76,2024-08-07
2024-08-07,191.76,153.408,,0.0,191.76,2024-08-07
2024-08-08,198.84,159.072,,0.68,197.49,2024-08-12
2024-08-09,200.0,160.0,,1.25,197.49,2024-08-12
2024-08-12,197.49,157.992,,0.0,197.49,2024-08-12
2024-08-13,207.83,166.264,,3.1,201.38,2024-08-14
2024-08-14,201.38,161.104,,0.0,201.38,2024-08-14
2024-08-15,214.14,171.312,,3.92,205.75,2024-08-28
2024-08-16,216.12,172.896,,4.8,205.75,2024-08-28
2024-08-19,222.72,178.176,,7.62,205.75,2024-08-28
2024-08-20,221.1,176.88,,6.94,205.75,2024-08-28
2024-08-21,223.27,178.616,,7.85,205.75,2024-08-28
2024-08-22,210.66,168.528,,2.33,205.75,2024-08-28
2024-08-23,220.32,176.256,,6.61,205.75,2024-08-28
2024-08-26,213.21,170.568,,3.5,205.75,2024-08-28
2024-08-27,209.21,167.368,,1.65,205.75,2024-08-28
2024-08-28,205.75,164.6,,0.0,205.75,2024-08-28
2024-08-29,206.28,165.024,,0.0,206.28,2024-08-29
2024-08-30,214.11,171.288,,1.64,210.6,2024-09-03
2024-09-03,210.6,168.48,,0.0,210.6,2024-09-03
2024-09-04,219.41,175.528,,3.96,210.73,2024-09-06
2024-09-05,230.17,184.136,,8.45,210.73,2024-09-06
2024-09-06,210.73,168.584,,0.0,210.73,2024-09-06
2024-09-09,216.27,173.016,,1.21,213.65,2024-10-23
2024-09-10,226.17,180.936,,5.54,213.65,2024-10-23
2024-09-11,228.13,182.504,,6.35,213.65,2024-10-23
2024-09-12,229.81,183.848,,7.03,213.65,2024-10-23
2024-09-13,230.29,184.232,,7.23,213.65,2024-10-23
2024-09-16,226.78,181.424,,5.79,213.65,2024-10-23
2024-09-17,227.87,182.296,,6.24,213.65,2024-10-23
2024-09-18,227.2,181.76,,5.96,213.65,2024-10-23
2024-09-19,243.92,195.136,,12.41,213.65,2024-10-23
2024-09-20,238.25,190.6,,10.33,213.65,2024-10-23
2024-09-23,250.0,200.0,,14.54,213.65,2024-10-23
2024-09-24,254.27,203.416,,15.98,213.65,2024-10-23
2024-09-25,257.02,205.616,,16.87,213.65,2024-10-23
2024-09-26,254.22,203.376,,15.96,213.65,2024-10-23
2024-09-27,260.46,208.368,,17.97,213.65,2024-10-23
2024-09-30,261.63,209.304,,18.34,213.65,2024-10-23
2024-10-01,258.02,206.416,,17.2,213.65,2024-10-23
2024-10-02,249.02,199.216,,14.2,213.65,2024-10-23
2024-10-03,240.66,192.528,,11.22,213.65,2024-10-23
2024-10-04,250.08,200.064,,14.57,213.65,2024-10-23
2024-10-07,240.83,192.664,,11.29,213.65,2024-10-23
2024-10-08,244.5,195.6,,12.62,213.65,2024-10-23
2024-10-09,241.05,192.84,,11.37,213.65,2024-10-23
2024-10-10,238.77,191.016,,10.52,213.65,2024-10-23
2024-10-11,217.8,174.24,,1.91,213.65,2024-10-23
2024-10-14,219.16,175.328,,2.51,213.65,2024-10-23
2024-10-15,219.57,175.656,,2.7,213.65,2024-10-23
2024-10-16,221.33,177.064,,3.47,213.65,2024-10-23
2024-10-17,220.89,176.712,,3.28,213.65,2024-10-23
2024-10-18,220.7,176.56,,3.19,213.65,2024-10-23
2024-10-21,218.85,175.08,,2.38,213.65,2024-10-23
2024-10-22,217.97,174.376,,1.98,213.65,2024-10-23
2024-10-23,213.65,170.92,,0.0,213.65,2024-10-23
2024-10-24,260.48,208.384,,6.77,242.84,2024-11-04
2024-10-25,269.19,215.352,,9.79,242.84,2024-11-04
2024-10-28,262.51,210.008,,7.49,242.84,2024-11-04
2024-10-29,259.52,207.616,,6.43,242.84,2024-11-04
2024-10-30,257.55,206.04,,5.71,242.84,2024-11-04
2024-10-31,249.85,199.88,,2.81,242.84,2024-11-04
2024-11-01,248.98,199.184,,2.47,242.84,2024-11-04
2024-11-04,242.84,194.272,,0.0,242.84,2024-11-04
2024-11-05,251.44,201.152,,0.0,251.44,2024-11-05
2024-11-06,288.53,230.824,,0.0,288.53,2024-11-06
2024-11-07,296.91,237.528,,0.0,296.91,2024-11-07
2024-11-08,321.22,256.976,,3.13,311.18,2024-11-14
2024-11-11,350.0,280.0,,11.09,311.18,2024-11-14
2024-11-12,328.49,262.792,,5.27,311.18,2024-11-14
2024-11-13,330.24,264.192,,5.77,311.18,2024-11-14
2024-11-14,311.18,248.944,,0.0,311.18,2024-11-14
2024-11-15,320.72,256.576,,0.0,320.72,2024-11-15
2024-11-18,338.74,270.992,,1.73,332.89,2024-11-27
2024-11-19,346.0,276.8,,3.79,332.89,2024-11-27
2024-11-20,342.03,273.624,,2.67,332.89,2024-11-27
2024-11-21,339.64,271.712,,1.99,332.89,2024-11-27
2024-11-22,352.56,282.048,,5.58,332.89,2024-11-27
2024-11-25,338.59,270.872,,1.68,332.89,2024-11-27
2024-11-26,338.23,270.584,,1.58,332.89,2024-11-27
2024-11-27,332.89,266.312,,0.0,332.89,2024-11-27
2024-11-29,345.16,276.128,,0.0,345.16,2024-11-29
2024-12-02,357.09,285.672,,1.59,351.42,2024-12-03
2024-12-03,351.42,281.136,,0.0,351.42,2024-12-03
2024-12-04,357.93,286.344,,0.0,357.93,2024-12-04
2024-12-05,369.49,295.592,,0.0,369.49,2024-12-05
